,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,ride_distance,profit
87,9.0,2015-06-24 00:07:15 UTC,-73.97694396972656,40.76462173461913,-73.95294189453125,40.776710510253906,2.4307373993843995,8.576843498460999
88,7.5,2015-06-24 00:07:19 UTC,-73.9754409790039,40.755619049072266,-73.99405670166014,40.74623107910156,1.8863764357754376,7.215941089438594
89,13.0,2015-06-24 00:07:20 UTC,-73.98438262939453,40.755069732666016,-73.9776840209961,40.78913116455078,3.8245475920771703,12.061368980192926
90,28.0,2015-06-24 00:07:20 UTC,-73.99244689941406,40.74346923828125,-73.94957733154298,40.72612762451172,4.101472231717061,12.753680579292652
91,14.5,2015-06-24 00:07:20 UTC,-73.95317840576173,40.70842361450195,-73.99784088134766,40.735267639160156,4.808860081443623,14.522150203609057
92,10.0,2015-06-24 00:07:24 UTC,-73.98103332519531,40.76754379272461,-73.95513153076173,40.76925277709961,2.1950820516430762,7.987705129107691
93,8.0,2015-06-24 00:07:27 UTC,-73.98954772949219,40.72612380981445,-73.97454833984375,40.7506103515625,2.9998720936115593,9.999680234028897
94,15.5,2015-06-24 00:07:29 UTC,-73.99478912353516,40.721355438232415,-73.9678192138672,40.76450729370117,5.305830453794234,15.764576134485583
95,16.0,2015-06-24 00:07:38 UTC,-73.95996856689453,40.7795524597168,-73.97964477539062,40.73566055297852,5.1495705786740835,15.373926446685209
96,18.5,2015-06-24 00:07:39 UTC,-74.00408935546875,40.742130279541016,-73.9557342529297,40.769344329833984,5.080039868592768,15.200099671481919
97,5.5,2015-06-24 00:07:45 UTC,-73.9528579711914,40.77655029296875,-73.96147918701173,40.764198303222656,1.552832950596203,6.382082376490508
98,7.0,2015-06-24 00:07:46 UTC,-73.98884582519531,40.74495315551758,-73.9847183227539,40.76179885864258,1.9028966149717177,7.2572415374292945
99,10.5,2015-06-24 00:07:46 UTC,-73.98124694824219,40.740501403808594,-74.00859069824219,40.7454490661621,2.3739413577369923,8.43485339434248
100,19.5,2015-06-24 00:07:52 UTC,-73.86279296875,40.768798828125,-73.84381103515625,40.72182083129883,5.457637252868915,16.144093132172287
101,18.0,2015-06-24 00:07:56 UTC,-73.99776458740234,40.750732421875,-73.9447708129883,40.78749465942383,6.056759797861945,17.64189949465486
102,31.0,2015-06-24 00:07:59 UTC,-73.97557067871094,40.74917984008789,-73.8701171875,40.742408752441406,8.938032848900765,24.84508212225191
103,4.0,2015-06-24 00:08:09 UTC,-73.9937515258789,40.74670791625977,-73.99944305419923,40.73895263671875,0.9862952834777321,4.96573820869433
104,7.5,2015-06-24 00:08:14 UTC,-73.97020721435547,40.794166564941406,-73.95146179199219,40.81361770629883,2.6773048053438373,9.193262013359593
105,23.0,2015-06-24 00:08:18 UTC,-73.98827362060547,40.74841690063477,-73.93329620361328,40.713722229003906,6.0343546202620155,17.58588655065504
106,7.0,2015-06-24 00:08:20 UTC,-73.99694061279298,40.742332458496094,-73.98139953613281,40.730812072753906,1.833021601089074,7.082554002722685
107,25.44,2015-06-24 00:08:23 UTC,-73.9705581665039,40.794109344482415,-73.90826416015625,40.88531875610352,11.410369121937178,31.025922804842946
108,18.0,2015-06-24 00:08:27 UTC,-73.98011779785155,40.756591796875,-73.94523620605469,40.74766159057617,3.1081849296044135,10.270462324011033
109,6.5,2015-06-24 00:08:30 UTC,-73.99508666992188,40.72148132324219,-73.9835205078125,40.72597885131836,1.0974113281111166,5.243528320277791
110,42.5,2015-06-24 00:08:30 UTC,-73.78981018066406,40.64669036865234,-73.96143341064453,40.603126525878906,15.305711547221781,40.764278868054454
111,11.5,2015-06-24 00:08:35 UTC,-73.97295379638672,40.75854110717773,-74.00821685791014,40.732688903808594,4.136637106757584,12.841592766893958
112,7.0,2015-06-24 00:08:40 UTC,-73.9872055053711,40.755767822265625,-73.98331451416014,40.7429313659668,1.4628620236981797,6.157155059245449
113,57.54,2015-06-24 00:08:41 UTC,-73.7818603515625,40.644691467285156,-73.98041534423827,40.77399826049805,22.0841890462987,57.71047261574675
114,11.5,2015-06-24 00:08:42 UTC,-74.00028228759766,40.72880172729492,-73.98037719726562,40.76501846313477,4.359044019681116,13.39761004920279
115,8.0,2015-06-24 00:08:43 UTC,-73.98641204833984,40.75168991088867,-73.9688491821289,40.76443099975585,2.049714855554709,7.624287138886773
116,8.0,2015-06-24 00:08:50 UTC,-73.98666381835938,40.76660537719727,-74.00492095947266,40.74163818359375,3.17242213559397,10.431055338984924
117,23.5,2015-06-24 00:08:51 UTC,-73.96363830566406,40.75802993774415,-73.87876892089844,40.74175643920898,7.3917378115339964,20.979344528834993
118,7.5,2015-06-24 00:08:51 UTC,-73.99880981445312,40.72652816772461,-73.9863739013672,40.7401237487793,1.8392852636405046,7.098213159101261
119,17.0,2015-06-24 00:08:52 UTC,-73.98877716064453,40.71909713745117,-73.98085021972656,40.66780090332031,5.735612432784451,16.839031081961124
120,30.5,2015-06-24 00:09:08 UTC,-73.97882843017578,40.76183700561523,-73.88475036621094,40.75217056274415,8.016468792777125,22.541171981942814
121,7.0,2015-06-24 00:09:10 UTC,-73.98562622070312,40.7269287109375,-74.00224304199219,40.72209930419922,1.5028143193641288,6.257035798410322
122,9.0,2015-06-24 00:09:11 UTC,-73.97969818115234,40.74970626831055,-74.00574493408203,40.740234375,2.438405051087799,8.596012627719496
123,17.0,2015-06-24 00:09:20 UTC,-73.9548110961914,40.77783203125,-74.0096435546875,40.73855972290039,6.360665986550726,18.401664966376813
124,13.5,2015-06-24 00:09:24 UTC,-73.98361206054686,40.76554870605469,-73.97876739501955,40.72843933105469,4.1412223294508825,12.853055823627207
125,12.0,2015-06-24 00:09:27 UTC,-74.00605773925781,40.73499298095703,-73.97241973876955,40.756195068359375,3.6898203626822372,11.724550906705593
126,11.0,2015-06-24 00:09:27 UTC,-73.99373626708984,40.75146484375,-73.99442291259766,40.736366271972656,1.677683379932098,6.694208449830245
127,12.0,2015-06-24 00:09:33 UTC,-74.00481414794923,40.73012924194336,-73.98474884033203,40.76584243774415,4.312794982068994,13.281987455172485
128,6.5,2015-06-24 00:09:42 UTC,-74.00559997558595,40.709148406982415,-73.99018859863281,40.71255111694336,1.3560010149694466,5.890002537423617
129,8.5,2015-06-24 00:09:42 UTC,-74.00130462646483,40.74663543701172,-74.0009765625,40.72582626342773,2.3110001763006345,8.277500440751586
130,27.5,2015-06-24 00:09:48 UTC,-74.00200653076173,40.73051071166992,-73.912841796875,40.748680114746094,7.7969313630040356,21.99232840751009
131,33.04,2015-06-24 00:09:50 UTC,-73.87089538574219,40.77381134033203,-73.98466491699219,40.74665069580078,10.068986175675542,27.672465439188855
132,7.5,2015-06-24 00:09:50 UTC,-73.98251342773438,40.75661849975585,-74.00333404541014,40.75153350830078,1.8466944789274644,7.116736197318661
133,4.0,2015-06-24 00:09:50 UTC,-73.97602844238281,40.75444030761719,-73.97196197509766,40.75482177734375,0.34600164627011704,3.3650041156752923
134,4.5,2015-06-24 00:10:01 UTC,-73.98063659667969,40.779945373535156,-73.97188568115234,40.79191207885742,1.5203813191020894,6.300953297755223
135,6.0,2015-06-24 00:10:01 UTC,-74.00739288330078,40.74101257324219,-73.9954833984375,40.73508071899415,1.202448112585223,5.506120281463058
136,9.5,2015-06-24 00:10:01 UTC,-74.0013656616211,40.73116302490234,-74.01553344726562,40.71156311035156,2.4839843482660053,8.709960870665014
137,6.5,2015-06-24 00:10:03 UTC,-74.00579833984375,40.74002075195313,-73.9923324584961,40.74510955810547,1.2700050383769534,5.675012595942384
138,8.5,2015-06-24 00:10:11 UTC,-74.00199127197266,40.74048614501953,-73.98886108398438,40.725921630859375,1.96115029782052,7.4028757445513
139,32.0,2015-06-24 00:10:13 UTC,-74.00830078125,40.735599517822266,-73.99668884277344,40.62729263305664,12.06723145303348,32.6680786325837
140,5.5,2015-06-24 00:10:13 UTC,-73.98157501220702,40.766277313232415,-73.98214721679686,40.77605819702149,1.0872358991095894,5.218089747773973
141,10.5,2015-06-24 00:10:14 UTC,-74.00650787353516,40.74446868896485,-73.98944091796875,40.77647018432617,3.8348283412238975,12.087070853059744
142,9.0,2015-06-24 00:10:26 UTC,-73.98452758789062,40.728759765625,-73.96394348144531,40.75460052490234,3.355180662688435,10.887951656721087
143,14.5,2015-06-24 00:10:30 UTC,-73.98786926269531,40.75973510742188,-74.01191711425781,40.70745849609375,6.150408641465135,17.876021603662835
144,6.0,2015-06-24 00:10:31 UTC,-73.99467468261719,40.7279167175293,-73.99974822998048,40.73868179321289,1.2699516646919424,5.674879161729856
145,7.0,2015-06-24 00:10:51 UTC,-73.99706268310547,40.73743057250977,-73.978759765625,40.73672866821289,1.5479859344204863,6.369964836051215
146,30.5,2015-06-24 00:10:53 UTC,-73.87264251708984,40.774147033691406,-73.93374633789062,40.70414352416992,9.331134161910063,25.827835404775158
147,8.0,2015-06-24 00:10:59 UTC,-73.98663330078125,40.75105667114258,-73.99407958984375,40.72869873046875,2.561249039930329,8.903122599825823
148,9.5,2015-06-24 00:11:01 UTC,-74.00408172607422,40.73820114135742,-73.99571990966798,40.764503479003906,3.0050013339923005,10.012503334980751
149,29.0,2015-06-24 00:11:11 UTC,-73.97858428955078,40.75175476074219,-73.93580627441406,40.85686492919922,12.217919443455592,33.044798608638985
150,13.5,2015-06-24 00:11:13 UTC,-73.98226165771484,40.77102661132813,-73.98880767822266,40.736724853515625,3.8490833534710314,12.122708383677578
151,37.0,2015-06-24 00:11:15 UTC,-73.87310791015625,40.77410125732422,-73.98528289794923,40.763526916503906,9.543283593148395,26.358208982870988
152,13.5,2015-06-24 00:11:19 UTC,-74.001953125,40.70924377441406,-73.98217010498048,40.74018096923828,3.820510839573627,12.051277098934069
153,4.0,2015-06-24 00:11:23 UTC,-73.97518920898438,40.75208282470703,-73.9811019897461,40.74443435668945,0.9852742241929482,4.963185560482371
154,6.5,2015-06-24 00:11:32 UTC,-73.98210906982422,40.76363754272461,-73.96900939941406,40.75846862792969,1.246181697462268,5.61545424365567
155,8.5,2015-06-24 00:11:39 UTC,-73.97378540039062,40.78280258178711,-73.96192932128906,40.76405715942383,2.3098041325640994,8.274510331410248
156,7.5,2015-06-24 00:11:49 UTC,-73.98948669433594,40.74177932739258,-73.98092651367188,40.72961044311523,1.53263400698349,6.331585017458725
157,22.0,2015-06-24 00:11:51 UTC,-73.98200225830078,40.76568222045898,-73.96324920654298,40.71143341064453,6.2290364216334595,18.07259105408365
158,9.0,2015-06-24 00:12:12 UTC,-73.98248291015625,40.76824569702149,-73.97645568847656,40.75167846679688,1.9088747177704142,7.272186794426036
159,11.5,2015-06-24 00:12:17 UTC,-73.98131561279298,40.76012420654297,-73.982177734375,40.73200225830078,3.1237630221842703,10.309407555460677
160,8.0,2015-06-24 00:12:21 UTC,-74.0162582397461,40.71003341674805,-74.00222778320312,40.70901870727539,1.1909648289248855,5.477412072312214
161,20.0,2015-06-24 00:12:22 UTC,-73.9894790649414,40.729942321777344,-73.96107482910156,40.7994270324707,8.080344557203345,22.700861393008363
162,24.0,2015-06-24 00:12:25 UTC,-73.97845458984375,40.75093460083008,-73.9656524658203,40.68320083618164,7.599110943673488,21.497777359183722
163,40.04,2015-06-24 00:12:29 UTC,-73.99617767333984,40.75358963012695,-74.03057098388672,40.62181091308594,14.919749955872744,39.79937488968186
164,10.0,2015-06-24 00:12:56 UTC,-74.00711822509766,40.73997497558594,-73.98572540283203,40.75157165527344,2.2187625676866918,8.046906419216729
165,9.0,2015-06-24 00:12:59 UTC,-73.98115539550781,40.68960571289063,-73.99542999267578,40.71293640136719,2.857936853549269,9.644842133873173
166,9.0,2015-06-24 00:13:03 UTC,-73.99188232421875,40.75905990600585,-73.97891235351562,40.74116134643555,2.269449558408354,8.173623896020885
167,10.0,2015-06-24 00:13:03 UTC,-73.99710845947266,40.73664474487305,-73.97900390625,40.72809219360352,1.8002810355884564,7.000702588971141
168,10.0,2015-06-24 00:13:10 UTC,-74.00094604492188,40.73456954956055,-73.99557495117188,40.72331619262695,1.3294960529574087,5.823740132393522
169,10.0,2015-06-24 00:13:11 UTC,-73.99109649658203,40.74985122680664,-73.96896362304686,40.75592041015625,1.986893653486349,7.4672341337158725
170,23.0,2015-06-24 00:13:17 UTC,-73.98796844482422,40.747596740722656,-74.00419616699219,40.674407958984375,8.24235996145117,23.105899903627925
171,20.0,2015-06-24 00:13:31 UTC,-73.96145629882812,40.76039505004883,-73.93046569824219,40.76651382446289,2.7034822715052704,9.258705678763176
172,6.5,2015-06-24 00:13:35 UTC,-73.94725036621094,40.82506561279297,-73.94019317626955,40.81511306762695,1.2553916010242612,5.638479002560652
173,5.0,2015-06-24 00:13:35 UTC,-73.9198989868164,40.75938034057617,-73.91304016113281,40.76898193359375,1.2133717362060619,5.533429340515155
174,37.0,2015-06-24 00:13:42 UTC,-74.0058364868164,40.72591018676758,-73.90992736816406,40.85206985473633,16.180528026189116,42.951320065472785
175,5.5,2015-06-24 00:13:42 UTC,-73.9729995727539,40.7540168762207,-73.9826431274414,40.76221466064453,1.2214213434022403,5.553553358505601
176,3.5,2015-06-24 00:13:45 UTC,-73.95020294189453,40.77999114990234,-73.94673156738281,40.780540466308594,0.29931461339321014,3.248286533483025
177,10.5,2015-06-24 00:13:50 UTC,-73.99378967285155,40.75133514404297,-73.98111724853516,40.78268432617188,3.6420162870601804,11.605040717650452
178,9.0,2015-06-24 00:14:07 UTC,-74.00413513183594,40.7197265625,-73.99225616455078,40.749210357666016,3.424453161887875,11.061132904719686
179,4.5,2015-06-24 00:14:15 UTC,-73.9937973022461,40.74904251098633,-73.99864196777344,40.74000549316406,1.0837625276729628,5.209406319182407
180,29.0,2015-06-24 00:14:15 UTC,-73.9529571533203,40.776405334472656,-73.87897491455078,40.75169372558594,6.822855413369617,19.557138533424045
181,27.0,2015-06-24 00:14:16 UTC,-73.9893798828125,40.76038360595703,-73.92107391357422,40.76940536499024,5.853679193409315,17.134197983523286
182,7.0,2015-06-24 00:14:22 UTC,-73.9853744506836,40.76279830932617,-73.98011016845702,40.78346252441406,2.337391360808699,8.343478402021749
183,9.5,2015-06-24 00:14:44 UTC,-73.98546600341797,40.75202560424805,-73.97982788085938,40.77534866333008,2.6333973951874543,9.083493487968635
184,8.5,2015-06-24 00:14:50 UTC,-73.97286987304686,40.74345779418945,-73.98882293701173,40.7586326599121,2.157506583192675,7.8937664579816875
185,3.0,2015-06-24 00:14:58 UTC,-73.97802734375,40.76216125488281,-73.9761962890625,40.760078430175774,0.278213037086445,3.1955325927161127
186,28.5,2015-06-24 00:15:26 UTC,-73.9938735961914,40.73848342895508,-73.9154281616211,40.78151321411133,8.1675851283609,22.918962820902248
187,18.5,2015-06-24 00:15:37 UTC,-74.00724792480467,40.70734024047852,-73.96881103515625,40.761619567871094,6.84649933728034,19.61624834320085
188,10.5,2015-06-24 00:15:37 UTC,-74.00772857666014,40.74106216430664,-73.99437713623048,40.76419067382813,2.8049908171902307,9.512477042975576
