,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,ride_distance,profit
66,8.5,2015-06-26 00:03:51 UTC,-73.9457015991211,40.66955184936523,-73.92061614990234,40.68296432495117,2.591609420668878,8.979023551672196
67,17.5,2015-06-26 00:04:02 UTC,-73.9908676147461,40.76604843139648,-73.94133758544923,40.81521606445313,6.8766117822713415,19.691529455678353
68,5.0,2015-06-26 00:04:04 UTC,-73.97183227539062,40.75730895996094,-73.9798583984375,40.74614715576172,1.4127290328085846,6.031822582021462
69,12.0,2015-06-26 00:04:06 UTC,-73.98533630371094,40.747554779052734,-73.96094512939453,40.76249694824219,2.6449645157934127,9.112411289483532
70,14.0,2015-06-26 00:04:06 UTC,-73.97705841064453,40.72634506225585,-73.95893096923827,40.71213150024415,2.199353442574603,7.998383606436508
71,12.0,2015-06-26 00:04:06 UTC,-73.98323822021484,40.762779235839844,-73.98896026611328,40.734859466552734,3.1378983617945457,10.344745904486365
72,36.54,2015-06-26 00:04:13 UTC,-73.87508392333984,40.77399444580078,-73.93859100341797,40.85099792480469,10.091348290379344,27.72837072594836
73,6.5,2015-06-26 00:04:24 UTC,-73.99847412109375,40.71996307373047,-73.98772430419923,40.72130584716797,0.9204048918894884,4.801012229723721
74,6.0,2015-06-26 00:04:25 UTC,-73.98516845703125,40.74746322631836,-73.9823989868164,40.73986053466797,0.8760750527616102,4.690187631904026
75,14.0,2015-06-26 00:04:26 UTC,-73.98580932617188,40.762290954589844,-73.96041107177734,40.7972412109375,4.434014764582222,13.585036911455555
76,9.0,2015-06-26 00:04:26 UTC,-73.98241424560547,40.76887130737305,-73.97879028320312,40.75089645385742,2.0194139459695037,7.548534864923759
77,11.5,2015-06-26 00:04:28 UTC,-73.9811248779297,40.76340866088867,-73.95377349853516,40.77076721191406,2.449611855861813,8.624029639654532
78,36.04,2015-06-26 00:04:32 UTC,-73.87442779541014,40.77395629882813,-73.93487548828125,40.84471893310547,9.368325726614053,25.920814316535132
79,9.5,2015-06-26 00:04:32 UTC,-73.96773529052734,40.75230026245117,-73.974365234375,40.742652893066406,1.2088330733966592,5.522082683491648
80,4.5,2015-06-26 00:04:33 UTC,-73.99410247802734,40.75652694702149,-74.00243377685547,40.74858856201172,1.127893067897621,5.319732669744052
81,13.5,2015-06-26 00:04:34 UTC,-73.9822769165039,40.768890380859375,-74.00809478759766,40.74035263061523,3.8466275166017216,12.116568791504305
82,17.0,2015-06-26 00:04:34 UTC,-73.96459197998048,40.79188537597656,-73.94276428222656,40.82723617553711,4.33627575207247,13.340689380181175
83,11.0,2015-06-26 00:04:35 UTC,-73.98387908935547,40.66815185546875,-73.99602508544923,40.69073486328125,2.70987442972295,9.274686074307375
84,42.5,2015-06-26 00:04:38 UTC,-73.87451171875,40.77399444580078,-74.00682830810547,40.70767211914063,13.384536990152224,35.96134247538056
85,9.5,2015-06-26 00:04:42 UTC,-74.00423431396483,40.74250793457031,-73.98037719726562,40.73671340942383,2.115347428918229,7.788368572295572
86,6.0,2015-06-26 00:04:51 UTC,-73.98265838623048,40.7616081237793,-73.97218322753906,40.76190948486328,0.8851280856988878,4.71282021424722
87,11.0,2015-06-26 00:04:51 UTC,-73.99314880371094,40.76261520385742,-73.96424102783203,40.77459335327149,2.77958661286876,9.4489665321719
88,21.5,2015-06-26 00:04:59 UTC,-73.9817886352539,40.77561950683594,-73.98493957519531,40.724388122558594,5.695417945527579,16.738544863818948
89,8.5,2015-06-26 00:04:59 UTC,-73.98217010498048,40.76459884643555,-73.98966979980467,40.75178146362305,1.5578863295604375,6.394715823901094
90,14.5,2015-06-26 00:05:00 UTC,-73.9704818725586,40.76227569580078,-73.99580383300781,40.72506332397461,4.6530341357962,14.1325853394905
91,20.0,2015-06-26 00:05:02 UTC,-73.99421691894531,40.7509765625,-73.95197296142578,40.80896377563477,7.36090845194411,20.902271129860274
92,8.0,2015-06-26 00:05:07 UTC,-73.95909881591797,40.76377487182617,-73.94908142089844,40.78482055664063,2.485413844771018,8.713534611927544
93,6.5,2015-06-26 00:05:10 UTC,-73.95365142822266,40.77932357788085,-73.9379348754883,40.80105590820313,2.753900012854398,9.384750032135994
94,5.0,2015-06-26 00:05:17 UTC,-73.99581146240234,40.720970153808594,-74.00418853759766,40.72114944458008,0.708049728382384,4.27012432095596
95,6.0,2015-06-26 00:05:20 UTC,-73.98896789550781,40.72153854370117,-73.98709869384766,40.73627853393555,1.6444554309967625,6.611138577491906
96,5.0,2015-06-26 00:05:20 UTC,-73.9949722290039,40.74061965942383,-74.00463104248048,40.741920471191406,0.8285057782939341,4.571264445734835
97,10.0,2015-06-26 00:05:20 UTC,-73.98206329345702,40.76811599731445,-73.97103118896483,40.78601455688477,2.1949943604340003,7.987485901085001
98,9.0,2015-06-26 00:05:27 UTC,-74.00045013427734,40.728759765625,-73.9903335571289,40.71424865722656,1.8240882224270583,7.060220556067645
99,75.54,2015-06-26 00:05:30 UTC,-73.86492919921875,40.770206451416016,-73.80277252197266,40.89208221435547,14.514383500384316,38.78595875096079
100,5.5,2015-06-26 00:05:31 UTC,-73.980712890625,40.72964096069336,-73.9890899658203,40.73630905151367,1.0242434522196553,5.0606086305491385
101,8.0,2015-06-26 00:05:35 UTC,-73.97793579101562,40.76262664794922,-73.99014282226562,40.75132751464844,1.6238777526984873,6.559694381746218
102,5.5,2015-06-26 00:05:44 UTC,-73.993408203125,40.73572540283203,-74.00106048583984,40.74646377563477,1.3563824892897411,5.890956223224353
103,60.54,2015-06-26 00:05:46 UTC,-73.78195190429686,40.64476013183594,-73.87045288085938,40.86683654785156,25.76892192505855,66.92230481264637
104,11.0,2015-06-26 00:05:53 UTC,-73.98186492919923,40.7679557800293,-73.94734954833984,40.782508850097656,3.3319741622946597,10.829935405736649
105,14.0,2015-06-26 00:05:54 UTC,-73.98523712158203,40.73871612548828,-73.95240783691406,40.76858139038085,4.322639609198278,13.306599022995695
106,8.5,2015-06-26 00:05:54 UTC,-73.9636001586914,40.80278396606445,-73.93653869628906,40.794288635253906,2.4709275475055583,8.677318868763896
107,5.0,2015-06-26 00:05:55 UTC,-73.98342895507811,40.76446914672852,-73.97513580322266,40.76168823242188,0.7653121777611396,4.413280444402849
108,12.5,2015-06-26 00:05:55 UTC,-73.87075805664062,40.77365112304688,-73.92290496826173,40.76232147216797,4.578979470846349,13.947448677115872
109,22.5,2015-06-26 00:05:56 UTC,-73.9993896484375,40.72508239746094,-73.90860748291014,40.70668029785156,7.938217059744595,22.345542649361487
110,7.0,2015-06-26 00:05:56 UTC,-73.98976135253906,40.73910903930664,-73.9999008178711,40.72817611694336,1.4858059037828881,6.21451475945722
111,6.0,2015-06-26 00:06:00 UTC,-73.99893188476562,40.73168563842773,-74.00434875488281,40.72405624389648,0.9629227635929064,4.907306908982266
112,19.0,2015-06-26 00:06:06 UTC,-73.99040985107422,40.6868782043457,-73.98311614990234,40.74454116821289,6.432969349834403,18.582423374586007
113,20.0,2015-06-26 00:06:07 UTC,-74.00556945800781,40.7368392944336,-73.95469665527344,40.72536087036133,4.482591041993971,13.706477604984928
114,14.5,2015-06-26 00:06:13 UTC,-73.983642578125,40.76802062988281,-73.94866943359375,40.77362060546875,3.0174182830679883,10.04354570766997
115,5.5,2015-06-26 00:06:17 UTC,-73.99394226074219,40.756649017333984,-74.00334930419923,40.74374008178711,1.6389436919248366,6.597359229812091
116,54.04,2015-06-26 00:06:18 UTC,-73.870849609375,40.77384567260742,-73.96969604492188,40.7504997253418,8.739666971057206,24.349167427643014
117,3.5,2015-06-26 00:06:22 UTC,-73.97158813476562,40.79475021362305,-73.96826171875,40.7994499206543,0.5926117719439852,3.981529429859963
118,8.5,2015-06-26 00:06:22 UTC,-73.9784927368164,40.745643615722656,-73.96610260009766,40.764625549316406,2.3533154890761767,8.383288722690441
119,12.5,2015-06-26 00:06:24 UTC,-73.99249267578125,40.748359680175774,-74.00666046142578,40.70846939086913,4.588610331226587,13.971525828066467
120,5.5,2015-06-26 00:06:25 UTC,-73.98402404785155,40.74931335449219,-73.99021911621094,40.75682830810547,0.9849563417207816,4.962390854301955
121,5.5,2015-06-26 00:06:31 UTC,-73.98821258544923,40.73786163330078,-73.97679138183594,40.747520446777344,1.4425764895052493,6.106441223763124
122,14.5,2015-06-26 00:06:35 UTC,-73.9937973022461,40.75165939331055,-73.9476318359375,40.774898529052734,4.674868178097114,14.187170445242785
123,16.0,2015-06-26 00:06:36 UTC,-74.00285339355469,40.72814178466797,-73.94876098632812,40.7105598449707,4.969900736151437,14.924751840378592
124,17.5,2015-06-26 00:06:37 UTC,-73.98725891113281,40.74422073364258,-73.96741485595702,40.793495178222656,5.722644263194984,16.80661065798746
125,18.0,2015-06-26 00:06:47 UTC,-73.97614288330078,40.74455642700195,-74.00713348388672,40.70578384399415,5.039197978825325,15.097994947063313
126,14.5,2015-06-26 00:06:49 UTC,-73.98599243164062,40.74079895019531,-73.9488525390625,40.78600692749024,5.919253081879164,17.29813270469791
127,5.5,2015-06-26 00:06:57 UTC,-73.9765853881836,40.76307678222656,-73.98100280761719,40.75613784790039,0.8560973929444318,4.640243482361079
128,25.04,2015-06-26 00:07:00 UTC,-73.98162841796875,40.74715042114258,-73.9114990234375,40.74492263793945,5.928103275438649,17.320258188596622
129,8.0,2015-06-26 00:07:20 UTC,-73.99781036376955,40.71685028076172,-74.01722717285155,40.71082305908203,1.7719529236467064,6.929882309116766
130,5.5,2015-06-26 00:07:22 UTC,-73.99383544921875,40.751651763916016,-73.9908676147461,40.76349258422852,1.3385831930886558,5.84645798272164
131,5.5,2015-06-26 00:07:27 UTC,-73.98428344726562,40.75980758666992,-73.97364044189453,40.76359176635742,0.9920679541620648,4.980169885405163
132,6.5,2015-06-26 00:07:27 UTC,-73.9892578125,40.758079528808594,-73.97260284423827,40.75635147094727,1.4194297479785245,6.048574369946311
133,13.5,2015-06-26 00:07:28 UTC,-73.9822006225586,40.73191833496094,-73.99095916748048,40.76260757446289,3.4873633592854607,11.218408398213652
134,24.5,2015-06-26 00:07:28 UTC,-73.98152923583984,40.73094177246094,-73.91597747802734,40.75753021240234,6.274591128505105,18.186477821262763
135,6.0,2015-06-26 00:07:32 UTC,-73.98921966552734,40.73002243041992,-74.00187683105469,40.73952865600585,1.5025086057810237,6.25627151445256
136,10.5,2015-06-26 00:07:38 UTC,-73.97708129882812,40.76102066040039,-73.98527526855469,40.73877334594727,2.5656287741332853,8.914071935333213
137,17.5,2015-06-26 00:07:43 UTC,-73.78797149658203,40.64131927490234,-73.81920623779298,40.70538711547852,7.5889029394164815,21.472257348541206
138,6.0,2015-06-26 00:07:43 UTC,-73.9881362915039,40.736183166503906,-73.98942565917969,40.74810409545898,1.3282782606338284,5.820695651584571
139,8.5,2015-06-26 00:07:43 UTC,-73.99286651611328,40.72420883178711,-73.97168731689453,40.74640274047852,3.045471791139971,10.113679477849928
140,4.5,2015-06-26 00:07:43 UTC,-73.97545623779298,40.75180435180664,-73.98069763183594,40.74234390258789,1.1400259271109328,5.350064817777332
141,13.5,2015-06-26 00:07:47 UTC,-73.97189331054686,40.7820701599121,-73.9463348388672,40.820476531982415,4.779364221095552,14.44841055273888
142,21.5,2015-06-26 00:07:49 UTC,-73.99697875976562,40.725624084472656,-73.97364044189453,40.79477310180664,7.927786414739175,22.31946603684794
143,14.5,2015-06-26 00:08:00 UTC,-73.99214172363281,40.75990295410156,-73.95182037353516,40.7753791809082,3.8135465463317395,12.033866365829349
144,24.5,2015-06-26 00:08:00 UTC,-74.0090103149414,40.70608901977539,-73.95297241210938,40.64675903320313,8.115043926433174,22.787609816082934
145,37.0,2015-06-26 00:08:02 UTC,-73.98143005371094,40.780982971191406,-73.96366119384766,40.676979064941406,11.646636060232366,31.616590150580915
146,6.5,2015-06-26 00:08:07 UTC,-73.9867630004883,40.74453353881836,-73.97307586669923,40.753273010253906,1.5093246426621152,6.273311606655287
147,11.5,2015-06-26 00:08:09 UTC,-74.0068817138672,40.71380233764648,-73.99723815917969,40.68355941772461,3.4559042729366887,11.139760682341722
148,28.0,2015-06-26 00:08:09 UTC,-73.99000549316406,40.75138473510742,-73.93324279785155,40.85022354125977,11.975755586525569,32.43938896631392
149,18.0,2015-06-26 00:08:09 UTC,-74.00669860839844,40.74415969848633,-73.94884490966798,40.78278732299805,6.500967724033074,18.752419310082683
150,6.0,2015-06-26 00:08:09 UTC,-73.9922332763672,40.73053359985352,-74.00269317626955,40.728530883789055,0.9111909634435307,4.777977408608827
151,24.0,2015-06-26 00:08:13 UTC,-73.980712890625,40.74443054199219,-73.98992919921875,40.66500854492188,8.853994257546203,24.63498564386551
152,8.5,2015-06-26 00:08:14 UTC,-74.00019836425781,40.74263000488281,-73.97923278808595,40.752685546875,2.093355476147432,7.73338869036858
153,4.5,2015-06-26 00:08:17 UTC,-73.97869873046875,40.76200866699219,-73.97946166992188,40.75545120239258,0.7310457095984372,4.327614273996093
154,6.5,2015-06-26 00:08:18 UTC,-74.00377655029298,40.742820739746094,-73.9911117553711,40.75482940673828,1.709497191393145,6.773742978482862
155,5.5,2015-06-26 00:08:20 UTC,-73.98774719238281,40.74070739746094,-74.0000228881836,40.74322891235352,1.0739803488807325,5.184950872201831
156,13.5,2015-06-26 00:08:23 UTC,-73.98029327392578,40.74287033081055,-73.98152923583984,40.77611923217773,3.693740645824784,11.734351614561959
157,12.5,2015-06-26 00:08:25 UTC,-73.97579193115234,40.75133514404297,-73.98983001708984,40.72552108764648,3.102181578042623,10.255453945106558
158,8.0,2015-06-26 00:08:27 UTC,-74.00508117675781,40.71916961669922,-73.99266052246094,40.72398376464844,1.1777266224117446,5.444316556029362
159,6.0,2015-06-26 00:08:36 UTC,-74.00504302978516,40.74641036987305,-73.9922866821289,40.76388931274415,2.2199029870652836,8.049757467663209
160,12.0,2015-06-26 00:08:36 UTC,-73.97325897216798,40.79295349121094,-73.94342041015625,40.81045150756836,3.1805797786264063,10.451449446566016
161,32.5,2015-06-26 00:08:37 UTC,-74.00434875488281,40.74246597290039,-73.94599151611328,40.78212356567383,6.6087031462516395,19.021757865629098
162,12.0,2015-06-26 00:08:37 UTC,-73.95789337158203,40.72190856933594,-73.98960876464845,40.72040557861328,2.684787290171134,9.211968225427835
163,17.0,2015-06-26 00:08:37 UTC,-74.00917053222656,40.706809997558594,-73.9761962890625,40.75157165527344,5.698048104543354,16.745120261358387
164,16.0,2015-06-26 00:08:50 UTC,-73.99354553222656,40.75199890136719,-73.94618225097656,40.77278137207031,4.617343744637311,14.043359361593277
165,11.0,2015-06-26 00:08:54 UTC,-74.01512145996094,40.71442794799805,-74.00762939453125,40.74846267700195,3.832137656893789,12.080344142234473
166,25.0,2015-06-26 00:08:54 UTC,-73.98332977294923,40.67274856567383,-73.98612213134766,40.73472213745117,6.886097454396383,19.71524363599096
167,61.75,2015-06-26 00:09:11 UTC,-74.01348114013672,40.70255661010742,-74.0274658203125,40.7486572265625,5.253971984776776,15.634929961941939
168,6.0,2015-06-26 00:09:17 UTC,-73.97911071777344,40.68669891357422,-73.9571533203125,40.68872833251953,1.8697130527249575,7.174282631812393
169,13.5,2015-06-26 00:09:35 UTC,-73.98941040039062,40.75803756713867,-73.99503326416014,40.726016998291016,3.587424807539644,11.46856201884911
170,6.0,2015-06-26 00:09:46 UTC,-74.00516510009766,40.71984100341797,-73.9968490600586,40.720252990722656,0.7041115252166292,4.260278813041573
171,11.0,2015-06-26 00:09:49 UTC,-73.95889282226562,40.76359939575195,-73.98382568359375,40.74788665771485,2.734515372353063,9.336288430882657
172,33.0,2015-06-26 00:09:49 UTC,-73.97676086425781,40.78824234008789,-73.94349670410156,40.70885467529297,9.252711297547224,25.63177824386806
173,10.0,2015-06-26 00:09:57 UTC,-73.98149871826173,40.76158905029297,-73.9570770263672,40.77164077758789,2.344705273777566,8.361763184443916
174,5.5,2015-06-26 00:10:03 UTC,-73.98343658447266,40.77096557617188,-73.97838592529298,40.76453018188477,0.832201553004508,4.58050388251127
175,7.5,2015-06-26 00:10:03 UTC,-73.97891235351562,40.75856399536133,-73.98680114746094,40.76004028320313,0.6860107755305105,4.215026938826276
176,4.0,2015-06-26 00:10:05 UTC,-73.968017578125,40.68415451049805,-73.96949005126955,40.68948745727539,0.6051516754814837,4.012879188703709
177,10.0,2015-06-26 00:10:10 UTC,-73.99011993408203,40.737709045410156,-73.97911071777344,40.76525115966797,3.1967157695406807,10.491789423851703
178,9.5,2015-06-26 00:10:14 UTC,-73.991943359375,40.71979904174805,-73.9652099609375,40.707420349121094,2.644308648053196,9.11077162013299
179,10.0,2015-06-26 00:10:14 UTC,-73.9769287109375,40.6684684753418,-73.95004272460938,40.68268966674805,2.7678523429392627,9.419630857348157
180,6.5,2015-06-26 00:10:19 UTC,-73.99362182617188,40.76205825805664,-73.98517608642578,40.75364303588867,1.1755512001009223,5.438878000252306
181,61.04,2015-06-26 00:10:20 UTC,-73.97808074951173,40.74858474731445,-73.82283020019531,40.713539123535156,13.680225913806595,36.70056478451649
182,16.5,2015-06-26 00:10:20 UTC,-74.00196838378906,40.73953247070313,-73.97196960449219,40.794700622558594,6.62931489281135,19.073287232028374
183,12.0,2015-06-26 00:10:29 UTC,-73.9881591796875,40.67087936401367,-73.96060180664062,40.659980773925774,2.625775643102966,9.064439107757416
184,17.0,2015-06-26 00:10:31 UTC,-73.98792266845702,40.75986099243164,-73.9283676147461,40.76790237426758,5.107189489729539,15.267973724323847
185,89.75,2015-06-26 00:10:33 UTC,-73.99253845214845,40.773941040039055,-73.97360229492188,40.86500930786133,10.238569973736999,28.096424934342497
186,5.0,2015-06-26 00:10:37 UTC,-73.95962524414062,40.71155548095703,-73.9493637084961,40.713863372802734,0.9041766486398944,4.760441621599736
187,18.0,2015-06-26 00:10:38 UTC,-73.96623992919923,40.76127624511719,-73.90654754638672,40.759578704833984,5.043894209466547,15.109735523666368
188,8.0,2015-06-26 00:10:43 UTC,-73.94888305664062,40.71410369873047,-73.9326171875,40.697513580322266,2.298608896922025,8.246522242305062
